ID,GLUE Score,Synaptic Diversity,Synaptic Diversity Normalized,Synaptic Saliency,Synaptic Saliency Normalized,Activation Distance,Activation Distance Normalized,Jacobian Score,Jacobian Score Normalized,Number of Parameters,Head Importance,Head Importance Normalized,Head Confidence,Head Confidence Normalized,Head Softmax Confidence,Head Softmax Confidence Normalized
57,73.39250000000001,0.0,nan,0.05142693221569061,0.004285577684640884,1220430208.0,152553776.0,-101071.32275788485,0.5490274292748174,10740233,0.027949007228016853,0.003992715384811163,4.899071216583252,0.816511869430542,0.048626355826854706,0.012156588956713676
58,73.79125,0.0,nan,0.028997840359807014,0.002071274444460869,1575891968.0,157589200.0,-100336.17919552405,0.5612051865266254,13401876,0.010821043513715267,0.0007729317294433713,8.016589164733887,0.6680490970611572,0.008273020386695862,0.0020682550966739655
59,73.2425,0.0,nan,0.0210205540060997,0.0021020553540438414,819752384.0,136625408.0,-100446.94006508873,0.5631475114371041,9103506,0.006886796560138464,0.000573899713344872,8.972543716430664,0.8156858086585999,0.06698612123727798,0.016746530309319496
60,67.75875,0.0,nan,0.013692688196897507,0.0017115860246121883,962001152.0,160333536.0,-100699.55685439998,0.5501275623490204,9555594,0.00641659228131175,0.0012833185028284788,1.3669426441192627,0.3417356610298157,0.017521722242236137,0.008760861121118069
61,73.03,0.0,nan,0.009809953160583973,0.000700710981618613,1375138304.0,137513840.0,-100442.76022652854,0.5675789093736887,13268879,0.007056414615362883,0.0005428011645562947,9.071830749511719,0.8247119188308716,0.06652341783046722,0.016630854457616806
62,67.78625,0.0,nan,0.03027837537229061,0.005046396050602198,641012800.0,160253200.0,-100355.81611345118,0.5522922410770855,7719818,0.007595027331262827,0.0009493784164078534,3.235766887664795,0.4622524380683899,0.003941163886338472,0.001970581943169236
63,67.42875,0.0,nan,0.02584242820739746,0.004307071678340435,595939968.0,148984992.0,-100480.85565292068,0.5617593309247025,7288832,0.015803232789039612,0.007901616394519806,1.1427001953125,0.57135009765625,0.12143600732088089,0.060718003660440445
64,68.34875,0.0,nan,0.015832509845495224,0.001979063730686903,932928064.0,155488016.0,-100501.73324112014,0.5616634467281744,9388032,0.014334598556160927,0.007167299278080463,1.1382648944854736,0.5691324472427368,0.12142515927553177,0.060712579637765884
65,65.41,0.0,nan,0.013994500041007996,0.0017493125051259995,965392576.0,160898768.0,-100722.42405522449,0.5456028332137777,9557650,0.007075571455061436,0.0014151142677292228,1.318871021270752,0.329717755317688,0.017527548596262932,0.008763774298131466
66,68.63874999999999,0.0,nan,0.026890989392995834,0.006722747348248959,300629600.0,150314800.0,-100719.1404697746,0.5464715006185541,5387520,0.007695325650274754,0.0019238314125686884,1.288170576095581,0.32204264402389526,0.06283929944038391,0.031419649720191956
67,72.435,0.0,nan,0.024374715983867645,0.002031226409599185,1259314176.0,157414272.0,-100612.91217676322,0.562106748740639,10905610,0.018913891166448593,0.0018913891399279237,4.696274757385254,0.5870343446731567,0.03503743186593056,0.00875935796648264
68,68.06375,0.0,nan,0.0356491357088089,0.003564913524314761,874684800.0,145780800.0,-100873.51047696875,0.5596829449257533,8472576,0.03374791145324707,0.008436977863311768,3.0157623291015625,0.7539405822753906,0.15294694900512695,0.03823673725128174
69,64.61375,0.0,nan,0.017275499179959297,0.0028792498633265495,640322176.0,160080544.0,-100672.32851372333,0.5512090501063692,7457289,0.006518725771456957,0.00130374520085752,1.3467190265655518,0.33667975664138794,0.06283778697252274,0.03141889348626137
70,66.95500000000001,0.0,nan,0.024542925879359245,0.004090487957000732,646830208.0,161707552.0,-100353.59862728999,0.5543578067936997,7815680,0.006907546892762184,0.000863443361595273,3.287536382675171,0.41094204783439636,0.003937310539186001,0.0019686552695930004
71,70.78,0.0,nan,0.013053735718131065,0.0010878113098442554,1157595648.0,144699456.0,-100654.80690620355,0.5647531064893025,11004818,0.014440922997891903,0.0014440923696383834,7.154280662536621,0.7949200868606567,0.08077861368656158,0.020194653421640396
72,70.75375,0.0,nan,0.07130435109138489,0.007130435202270746,980648064.0,163441344.0,-100368.37482183489,0.5577895043502221,9273124,0.016274385154247284,0.0010849590180441737,7.844985008239746,0.603460431098938,0.008033213205635548,0.002008303301408887
73,69.8225,0.0,nan,0.014152766205370426,0.0011793972225859761,1097138304.0,137142288.0,-100674.86393717575,0.5650532788523384,10938121,0.01553783006966114,0.0017264256021007895,6.823500633239746,0.8529375791549683,0.08026091754436493,0.020065229386091232
74,67.77375,0.0,nan,0.020576760172843933,0.0034294601064175367,624643520.0,156160880.0,-100332.71858491185,0.5531453454417458,7750144,0.005582911893725395,0.0007975588669069111,3.332003593444824,0.4760005474090576,0.003946800250560045,0.0019734001252800226
75,73.0975,0.0,nan,0.059015143662691116,0.0059015145525336266,975028992.0,162504832.0,-100380.44870834984,0.5543891164150981,9203476,0.015219106338918209,0.001087079057469964,7.583157539367676,0.6319298148155212,0.00816834531724453,0.0020420863293111324
76,69.96375,0.0,nan,0.01206374540925026,0.0008616961422376335,1500765952.0,150076592.0,-100580.17436811746,0.5642443774346648,13101962,0.012383922003209591,0.001238392200320959,7.117407321929932,0.7908230423927307,0.03519114851951599,0.008797787129878998
77,70.92750000000001,0.0,nan,0.008987107314169407,0.0006419362616725266,1421642112.0,142164208.0,-100461.00673745194,0.5678561360404153,13365386,0.006818010937422514,0.0005244623753242195,9.394442558288574,0.7828702330589294,0.06675491482019424,0.01668872870504856
78,66.49375,0.0,nan,0.01590799167752266,0.0026513319462537766,639514880.0,159878720.0,-100583.15693422001,0.554314288287185,7458450,0.006180470809340477,0.0012360941618680954,1.3034043312072754,0.32585108280181885,0.06286834180355072,0.03143417090177536
79,70.85625,0.0,nan,0.019996145740151405,0.001999614527449012,818326272.0,136387712.0,-100695.63171194482,0.5643232576523308,8905618,0.015270107425749302,0.0015270108124241233,7.1150922775268555,0.7905657887458801,0.1257212609052658,0.03143031522631645
80,66.56875,0.0,nan,0.027025379240512848,0.006756344810128212,300604224.0,150302112.0,-100649.95485801085,0.5527702972969761,5387520,0.007464426103979349,0.0018661065259948373,1.2880611419677734,0.32201528549194336,0.06283736228942871,0.031418681144714355
